origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
,,,,108.240.182.140,,,,"USD,USN,USS ",,1 ,-82.9752 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.0853 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,109.150.133.173,,,,GBP ,,44 ,-0.13 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,212.47.227.195,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,199.115.205.248,,,,"USD,USN,USS ",,1 ,-93.6801 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,41.5788 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,217.197.86.173,,,,EUR ,,49 ,13.4 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.5167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,73.223.181.118,,,,"USD,USN,USS ",,1 ,-122.4128 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,37.7758 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS3215,,"T13:04:48Z,T17:57:08Z,T10:10:32Z",,90.50.225.225,,,"2007-09-14,2001-12-04,2012-12-11",EUR ,,33 ,-0.7953 ,,WITR1-RIPE,,,,IP2000-ADSL-BAS,,,,,,,"WITR1-RIPE,BRX1-RIPE",,,,,"for hacking, spamming or security problems send mail to,postmaster@wanadoo.fr AND abuse@wanadoo.fr",tordata8b,Paris ,45.8972 ,,,,,+33 1 58 88 50 00,ASSIGNED PA,,,"BSPOI653 Poitiers Bloc 2,France Telecom IP2000-ADSL-BAS",,,90.50.0.0/16,,,,,,,90.50.225.0 - 90.50.225.255,,"Europe, Western Europe ","FRANCE TELECOM/SCR,48 rue Camille Desmoulins,92791 ISSY LES MOULINEAUX CEDEX 9,FR",,,,"2012-04-25,2013-07-16,2012-12-11",,"WITR1-RIPE,BRX1-RIPE",,French ,"FT-BRX,FT-BRX,FT-BRX",,France (France),,,,,,,,,,"T07:14:29Z,T14:09:50Z,T10:10:32Z"
,,,,91.115.253.33,,,,EUR ,,43 ,10.1823 ,,,,,,,,,,,,,,,,,,,tordata8b,Vienna ,47.3505 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Austria (�sterreich),,,,,,,,,,
,,,,46.253.216.73,,,,PLN ,,48 ,18.8667 ,,,,,,,,,,,,,,,,,,,tordata8b,Warsaw ,50.45 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Polish ,,,Poland (Polska),,,,,,,,,,
,,,,123.243.116.47,,,,AUD ,,61 ,144.9932 ,,,,,,,,,,,,,,,,,,,tordata8b,Canberra ,-37.8511 ,,,,,,,,,,,,,,,,,,,,,"Oceania, Australia and New Zealand ",,,,,,,,,English ,,,Australia (Australia),,,,,,,,,,
,,,,109.218.29.38,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,54.94.17.71,,,,BRL ,,55 ,-46.6361 ,,,,,,,,,,,,,,,,,,,tordata8b,Bras�lia ,-23.5475 ,,,,,,,,,,,,,,,,,,,,,"Americas, South America ",,,,,,,,,Portuguese ,,,Brazil (Brasil),,,,,,,,,,
,,,,94.216.234.87,,,,EUR ,,49 ,9.4 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,48.8833 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,198.48.205.75,,,,CAD ,,1 ,-73.5831 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,45.5302 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
AS58305,,"T09:45:13Z,T15:01:45Z,T17:06:33Z,T16:09:43Z",Zeniva Limited,185.83.218.222,,,"2015-01-13,2015-01-12,2015-01-13,2015-04-07",EUR ,,31 ,4.8897 ,,ZEN7-RIPE,,,,UK-ZENIVA-20150113,,ZENIVA-MNT,,",:            ORG-ZL31-RIPE,anisation,:   ORG-ZL31-RIPE,,-name:       Zeniva Limited,,-type:       LIR",,,ZEN7-RIPE,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,+442032870995,ALLOCATED PA,,,"Zeniva Limited,Zeniva Limited",,ZEN7-RIPE,185.83.218.0/24,,,,,,,185.83.216.0 - 185.83.219.255,,"Europe, Western Europe ","The Apex,,CV1 3PP,Coventry,UNITED KINGDOM,The Apex, 2 Sheriffs Orchard,CV1 3PP,Coventry",,LIR,,"2015-03-18,2015-08-17,2015-08-17,2015-04-07",,ZEN7-RIPE,,Dutch ,"RIPE-NCC-HM-MNT,RIPE-NCC-HM-MNT,ZENIVA-MNT,ZENIVA-MNT",,Netherlands (Nederland),,,,,,,,,,"T17:33:15Z,T21:12:09Z,T21:23:10Z,T16:09:43Z"
,,,,68.151.37.111,,,,CAD ,,1 ,-113.5957 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,53.5463 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,95.133.42.20,,,,UAH ,,380 ,30.5167 ,,,,,,,,,,,,,,,,,,,tordata8b,Kiev ,50.4333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Ukrainian ,,,Ukraine (???????),,,,,,,,,,
,,,,93.193.132.138,,,,EUR ,,49 ,9.949 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,53.5767 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,109.195.179.6,,,,RUB ,,7 ,37.6111 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,54.2044 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,90.2.82.37,,,,EUR ,,33 ,2.1897 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.8765 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,89.0.115.92,,,,EUR ,,49 ,6.7847 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.8 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS15557,,"T16:20:16Z,T09:15:54Z,T14:34:14Z,T14:03:54Z",,80.118.76.253,,,"2009-10-19,2003-10-23,2001-12-20,2002-10-17",EUR ,,33 ,5.3761 ,,"LD699-RIPE,LDC76-RIPE",,,,N9UF-DYN-DSL,,,,,,,"LDC76-RIPE,RB14609-RIPE,DG1056-RIPE",,,,,"***********************************,* Abuse e-mail: abuse@gaoland.net *,***********************************",tordata8b,Paris ,43.2854 ,,,,,"+33 1 70 18 52 00,+33 1 70 18 52 00",ASSIGNED PA,,,"Dynamic pools,LDCOM Networks,Ex Kaptech Internet Services,FRANCE",,,80.118.0.0/15,,,,,,,80.118.64.0 - 80.118.79.255,,"Europe, Western Europe ","Campus SFR,12 rue Jean-Philippe Rameau,CS 80001,93634 La-Plaine-Saint-Denis Cedex,France,SFR,CAMPUS SFR,12 rue Jean-Philippe Rameau,CS 80001,93634 La Plaine Saint-Denis Cedex,France",,,,"2009-10-19,2015-05-26,2015-05-26,2005-04-19",,"LD699-RIPE,LDC76-RIPE,LD699-RIPE,LM5867-RIPE",,French ,"LDCOM-MNT,LDCOM-MNT,LDCOM-MNT,LDCOM-MNT",,France (France),,,,,,,,,,"T16:20:16Z,T11:32:33Z,T11:34:27Z,T10:27:44Z"
,,,,70.164.197.204,,,,"USD,USN,USS ",,1 ,-97.5224 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,35.4348 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,198.211.123.125,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,",/DO-13",,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,95.82.182.222,,,,CZK ,,420 ,14.4167 ,,,,,,,,,,,,,,,,,,,tordata8b,Prague ,50.0833 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Czech ,,,Czech Republic (?esk� republika),,,,,,,,,,
,,,,31.53.75.9,,,,GBP ,,44 ,-2.0021 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,52.7063 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,103.25.58.34,,,,AUD ,,61 ,133 ,,,,,,,,,,,,,,,,,,,tordata8b,Canberra ,-27 ,,,,,,,,,,,,,,,,,,,,,"Oceania, Australia and New Zealand ",,,,,,,,,English ,,,Australia (Australia),,,,,,,,,,
,,,,95.135.56.214,,,,UAH ,,380 ,30.5233 ,,,,,,,,,,,,,,,,,,,tordata8b,Kiev ,50.45 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Ukrainian ,,,Ukraine (???????),,,,,,,,,,
,,,,104.233.117.26,,,,CAD ,,1 ,-80.5011 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,43.4106 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,97.102.70.117,,,,"USD,USN,USS ",,1 ,-80.6115 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,28.0381 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS16276,,"T18:41:16Z,T17:42:29Z,T00:00:00Z,T19:37:35Z",,37.187.246.221,,,"2014-09-23,2004-01-28,1970-01-01,2013-03-22",EUR ,,33 ,2.35 ,,"OTC2-RIPE,OK217-RIPE",,,,OVH,,,,,,,"OTC2-RIPE,GM84-RIPE,SL10162-RIPE",,,,,,tordata8b,Paris ,48.86 ,,,,,+33 9 74 53 13 23,ASSIGNED PA,,,"OVH SAS,VPS Static IP,http://www.ovh.com,OVH",,,37.187.0.0/16,,,,,,,37.187.246.0 - 37.187.246.255,,"Europe, Western Europe ","OVH SAS,2 rue Kellermann,59100 Roubaix,France,OVH SAS,2 rue Kellermann,59100 Roubaix,France",,,,"2014-09-23,2014-09-05,2010-10-05,2013-03-22",,"OK217-RIPE,OK217-RIPE",,French ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,France (France),,,,Octave Klaba,,,,,,"T18:41:16Z,T10:47:15Z,T08:51:16Z,T19:37:35Z"
,,,,88.187.120.90,,,,EUR ,,33 ,2.4136 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.7029 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,31.19.38.115,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,162.243.150.229,,,,"USD,USN,USS ",,1 ,-122.4194 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,37.7749 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,220.233.179.10,,,,AUD ,,61 ,151.1276 ,,,,,,,,,,,,,,,,,,,tordata8b,Canberra ,-33.7811 ,,,,,,,,,,,,,,,,,,,,,"Oceania, Australia and New Zealand ",,,,,,,,,English ,,,Australia (Australia),,,,,,,,,,
,,,,128.199.154.222,,,,SGD ,,65 ,103.8558 ,,,,,,,,,,,,,,,,,,,tordata8b,Singapore ,1.2931 ,,,,,,,,,,,,,,,,,,,,,"Asia, South-Eastern Asia ",,,,,,,,,"English,Malay,Mandarin,Tamil ",,,Singapore (Singapore),,,,,,,,,,
AS50577,,"T14:52:44Z,T14:15:09Z,T14:15:05Z,T14:16:15Z",Intelsc Ltd.,195.191.159.48,,,"2010-02-11,2010-01-22,2010-01-22,2010-02-17",RUB ,,7 ,37.6166 ,,KKK2-RIPE,,,,INTELSC-NET,,MNT-INTELSC,,",:            ORG-IL193-RIPE,,: ORG-NA225-RIPE,anisation,:   ORG-IL193-RIPE,,-name:       Intelsc Ltd.,,-type:       OTHER",,,KKK2-RIPE,,,,,,tordata8b,Moscow ,55.75 ,,,,,+7 495 5107414,ASSIGNED PI,,,"Intelsc Ltd.,INTELSC Block",,AR21447-RIPE,195.191.158.0/23,,,,,,,195.191.158.0 - 195.191.159.255,,"Europe, Eastern Europe ","Moscovskaya obl., Ramenskiy distrist, pos.Rodniki, str.Trudovaya, 6,Moscovskaya obl., Ramenskiy distrist, pos.Rodniki, str.Trudovaya, 6",,OTHER,,"2015-05-05,2014-07-22,2010-02-17,2010-02-17",,KKK2-RIPE,,Russian ,"RIPE-NCC-END-MNT,MNT-INTELSC,MNT-INTELSC,MNT-INTELSC",,Russia (??????),,,,Konstantin K. Kulikov,,,,,,"T02:17:41Z,T11:14:45Z,T12:45:10Z,T14:16:15Z"
,,,,96.33.18.202,,,,"USD,USN,USS ",,1 ,-82.3202 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,36.3198 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,88.122.197.25,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,185.100.84.108,,,,RON ,,40 ,26.1 ,,,,,,,,,,,,,,,,,,,tordata8b,Bucharest ,44.4333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Romanian ,,,Romania (Rom�nia),,,,,,,,,,
,,,,79.40.71.155,,,,EUR ,,39 ,8.8289 ,,,,,,,,,,,,,,,,,,,tordata8b,Rome ,44.7916 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Italian ,,,Italy (Italia),,,,,,,,,,
AS24940,,"T13:47:14Z,T09:40:20Z,T14:21:35Z,T11:07:58Z",Hetzner Online GmbH,144.76.80.68,,,"2003-12-09,2004-08-12,2012-12-17,2004-04-17",EUR ,,49 ,9 ,,HOAC1-RIPE,,,,HETZNER-RZ-BLK-ERX1,,"HOS-GUN,RIPE-NCC-HM-MNT",,",:            ORG-HOA1-RIPE,,:            ORG-HOA1-RIPE,anisation,:   ORG-HOA1-RIPE,,-name:       Hetzner Online GmbH,,-type:       LIR",,,"HOAC1-RIPE,GM834-RIPE,SK2374-RIPE,TF2013-RIPE,MF1400-RIPE,SK8441-RIPE",,,,,"For information on ""status:"" attribute read https://www.ripe.net/data-tools/db/faq/faq-status-values-legacy-resources,*************************************************,* For spam/abuse/security issues please contact *,* abuse@hetzner.de, not this address. *,* The contents of your abuse email will be *,* forwarded directly on to our client for *,* handling. *,*************************************************,remarks:        *************************************************,* Any questions on Peering please send to *,* peering@hetzner.de *,*************************************************",tordata8b,Berlin ,51 ,,,,,"+49 9831 505-0,+49 9831 5050","LEGACY,"" attribute read https://www.ripe.net/data-tools/db/faq/faq-status-values-legacy-resources",,,"Server Block,HETZNER-RZ-BLK-ERX1",,HOAC1-RIPE,144.76.0.0/16,,,"+49 9831 505-3,+49 9831 5053",,,,144.76.0.0 - 144.76.255.255,,"Europe, Western Europe ","Hetzner Online GmbH,Industriestrasse 25,D-91710 Gunzenhausen,Germany,Industriestrasse 25,D-91710,Gunzenhausen,GERMANY",,LIR,,"2015-05-05,2015-08-06,2012-12-17,2015-08-06",,"HOAC1-RIPE,MH375-RIPE,TF2013-RIPE,MF1400-RIPE,GM834-RIPE,HOAC1-RIPE,MH375-RIPE,SK2374-RIPE,SK8441-RIPE",,German ,"HOS-GUN,HOS-GUN,HOS-GUN,RIPE-NCC-HM-MNT",,Germany (Deutschland),,,,,,,,,,"T01:43:42Z,T09:39:14Z,T14:21:35Z,T12:01:31Z"
,,,,93.185.180.74,,,,RUB ,,7 ,37.6166 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,55.75 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,85.127.23.69,,,,EUR ,,43 ,15.5167 ,,,,,,,,,,,,,,,,,,,tordata8b,Vienna ,47.1333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Austria (�sterreich),,,,,,,,,,
,,,,94.185.90.86,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS31514,,"T13:03:37Z,T11:55:23Z,T17:56:43Z,T12:40:59Z","LLC ""Multiscan""",5.35.107.113,,,"2012-05-14,2004-04-17,2005-02-09,2012-08-14",RUB ,,7 ,37.7308 ,,IFLN-RIPE,,,,RU-MOS-SMILE,,"INFOLINE-MNT,RIPE-NCC-HM-MNT",,",:            ORG-ZA3-RIPE,anisation,:   ORG-ZA3-RIPE,,-name:       LLC ""Multiscan"",,-type:       LIR,,:            ORG-ZA3-RIPE",,,"IFLN-RIPE,AVL38-RIPE,MAO38-RIPE",,,,,trouble:      +7 498 3003386,tordata8b,Moscow ,55.9116 ,,,,,"+74959743623,+7 495 974 3623",ASSIGNED PA,,,"LLC ""Multiscan"",INFOLINE",,AR16798-RIPE,5.35.64.0/18,,,"+74957555344,+7 495 755 5344",,,,5.35.64.0 - 5.35.127.255,,"Europe, Eastern Europe ","LLC ""Multiscan"",I.Lukyanova,ul. Sokolova, 8,141090,Yubileynyy, Moscow Region,RUSSIAN FEDERATION,LLC ""Multiscan"" ul. Sokolova, 8 141090 Yubileynyy, Moscow Region RUSSIAN FEDERATION",,LIR,,"2012-05-14,2015-02-06,2012-05-04,2012-08-14",,"IFLN-RIPE,MAO38-RIPE,AVL38-RIPE,MAO38-RIPE,AVL38-RIPE",,Russian ,"INFOLINE-MNT,RIPE-NCC-HM-MNT,INFOLINE-MNT,INFOLINE-MNT",,Russia (??????),,,,,,,,,,"T13:03:37Z,T11:35:53Z,T13:22:53Z,T12:40:59Z"
,,,,91.109.149.60,,,,RUB ,,7 ,20.511 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,54.7065 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,86.103.147.175,,,,EUR ,,49 ,10.1302 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,54.3157 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,82.246.100.55,,,,EUR ,,33 ,6.5269 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,46.062 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,83.238.63.29,,,,PLN ,,48 ,18.6048 ,,,,,,,,,,,,,,,,,,,tordata8b,Warsaw ,53.0358 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Polish ,,,Poland (Polska),,,,,,,,,,
,,,,85.74.15.169,,,,EUR ,,30 ,23.7167 ,,,,,,,,,,,,,,,,,,,tordata8b,Athens ,37.9667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Greek ,,,Greece (??????),,,,,,,,,,
,,,,98.234.221.193,,,,"USD,USN,USS ",,1 ,-122.0214 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,37.3697 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,176.198.58.24,,,,EUR ,,49 ,7.107 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.7207 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS25308,,"T12:51:22Z,T12:36:25Z,T15:58:07Z",,212.118.62.3,,,"2009-02-24,2007-07-11,2009-02-24",RUB ,,7 ,37.6166 ,,FAT14-RIPE,,,,MEDIANEST-NET,,,,,,,FAT14-RIPE,,,,,,tordata8b,Moscow ,55.75 ,,,,,+7 495 710 7662,ASSIGNED PA,,,"MMediaTrust,LLC,Moscow,Russia,tel: +7-495-960-21-12,MMediaTrust,LLC",,,212.118.62.0/24,,,+7 495 710 7272,,,,212.118.62.0 - 212.118.62.255,,"Europe, Eastern Europe ","4 bld., 25, str. Preobrazhenskiy Val,Moscow, Russia",,,,"2009-02-24,2009-01-11,2009-02-24",,FAT14-RIPE,,Russian ,"CITYLAN-MNT,CITYLAN-MNT",,Russia (??????),,,,Evgeney G. Ivanutin,,,,,,"T12:51:22Z,T14:37:32Z,T15:58:07Z"
,,,,188.109.208.12,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,46.101.241.47,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,86.182.218.77,,,,GBP ,,44 ,-3.7571 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.0086 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,2.28.172.202,,,,GBP ,,44 ,-0.0941 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5144 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,178.62.79.227,,,,GBP ,,44 ,-0.0941 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5144 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,54.228.65.96,,,,EUR ,,353 ,-6.2489 ,,,,,,,,,,,,,,,,,,,tordata8b,Dublin ,53.3331 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,"Irish,English ",,,Ireland (�ire),,,,,,,,,,
,,,,99.234.43.160,,,,CAD ,,1 ,-79.4828 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,43.6512 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,84.141.131.180,,,,EUR ,,49 ,9.4333 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,53.4167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,5.39.94.150,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,94.41.214.101,,,,RUB ,,7 ,56.0456 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,54.7852 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,195.230.184.31,,,,EUR ,,43 ,16.8417 ,,,,,,,,,,,,,,,,,,,tordata8b,Vienna ,47.949 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Austria (�sterreich),,,,,,,,,,
AS41164,,"T12:19:50Z,T13:36:54Z,T12:34:34Z",,84.215.153.91,,,"2013-05-21,2006-11-15,2009-11-06",NOK ,,47 ,10.7461 ,,GET-RIPE,,,,OSLO-CUSTOMERS-CABLE,,,,,,,"GET-RIPE,TT999,HL46023-RIPE",,,,,"Contact abuse@get.no concerning criminal,activities like spam, hacks, portscans",tordata8b,Oslo ,59.9127 ,,,,,+47 21 90 00 00,ASSIGNED PA,,,"Customers Oslo,GET Norway",,,84.215.128.0/17,,,,,,,84.215.128.0 - 84.215.191.255,,"Europe, Northern Europe ","Get AS,Maridalsveien 323,N-0403 Oslo,Norway",,,,"2013-05-21,2014-01-07,2009-11-06",,"GET-RIPE,TT999",,"Norwegian,Bokm�l,Nynorsk ","GET-MNT,GET-MNT,GET-MNT",,Norway (Norge),,,,,,,,,,"T12:19:50Z,T11:47:01Z,T12:34:34Z"
,,,,54.151.133.128,,,,SGD ,,65 ,103.8558 ,,,,,,,,,,,,,,,,,,,tordata8b,Singapore ,1.2931 ,,,,,,,,,,,,,,,,,,,,,"Asia, South-Eastern Asia ",,,,,,,,,"English,Malay,Mandarin,Tamil ",,,Singapore (Singapore),,,,,,,,,,
,,,,64.5.53.175,,,,"USD,USN,USS ",,1 ,-95.367 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,29.7523 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,37.59.37.59,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
