origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
AS12390,,"T10:58:54Z,T14:24:50Z,T12:17:08Z",,87.102.15.216,87-102-15-216.static.kc.net.uk,,"2012-10-11,2002-09-16,2005-10-14",GBP ,,44 ,-0.3714 ,"KINGSTON-UK-AS KCOM Group Public Limited Company,GB <",KR2955-RIPE,,,VM938,STATICPOOL-KCOM,,,,,9030,9001,"KR2955-RIPE,HS3922-RIPE,JB13035-RIPE,AF924-RIPE,RS9554-RIPE,SG6837-RIPE",,,,,"Please send abuse complaints to abuse@as12390.net,INFRA-AW,**********************************************,*** Do NOT send abuse reports to any other ***,*** address EXCEPT abuse@kcom.com ***,**********************************************,trouble: Send ABUSE REPORTS to abuse@kcom.com",tordata5,London ,53.8011 ,,,,,+44 800 138 4858,ASSIGNED PA,,,"Karoo ADSL,KINGSTON-NET005",259200,,87.102.0.0/17,1,,+44 113 384 2468,,,,87.102.15.0 - 87.102.15.255,,"Europe, Northern Europe ","Kingston Communications,Telephone House,Carr Lane,Kingston-upon-Hull,HU1 3RE",,,2015-10-13,"2012-10-11,2015-04-29,2005-10-14",,KR2955-RIPE,,English ,"KINGSTON-MNT,KINGSTON-MNT,KINGSTON-MNT",,United Kingdom (United Kingdom),,0 KBs,,,12390,,,,,"T10:58:54Z,T14:09:32Z,T12:17:08Z"
,,,,178.8.206.2,dslb-178-008-206-002.178.008.pools.vodafone-ip.de,,,EUR ,,49 ,9 ,"VODANET Vodafone GmbH,DE <",,,,Vitali,,,,,,888,4430,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,25200,,,34,,,,,,,,"Europe, Western Europe ",,,,2015-01-02,,,,,German ,,,Germany (Deutschland),,0 KBs,,,3209,,,,,
,,,,83.199.63.43,ARennes-658-1-240-43.w83-199.abo.wanadoo.fr,,,EUR ,,33 ,2.35 ,"AS3215 Orange S.A.,FR <",,,,victoring,,,,,,,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,172800,,,72,,,,,,,,"Europe, Western Europe ",,,,2015-09-02,,,,,French ,,,France (France),,0 KBs,,,3215,,,,,
,,,,50.137.78.129,c-50-137-78-129.hsd1.ma.comcast.net,,,"USD,USN,USS ",,1 ,-71.1329 ,"COMCAST-7922 - Comcast Cable Communications, Inc.,US <",,,,viator,,,,,,,9443,,,,,,,tordata5,Washington D.C. ,42.38 ,,,,,,,,,,50400,,,8,,,,,,,,"Americas, Northern America ",,,,2015-01-11,,,,,English ,,,United States (United States),,0 KBs,,,7922,,,,,
,,,,46.188.42.176,broadband-46-188-42-176.2com.net,,,RUB ,,7 ,37.6156 ,"CO-2COM-AS 2COM Co ltd.,RU <",,,,veryoldstarfucker,,,,,,19030,19001,,,,,,,tordata5,Moscow ,55.7522 ,,,,,,,,,,64800,,,91,,,,,,,,"Europe, Eastern Europe ",,,,2014-08-31,,,,,Russian ,,,Russia (??????),,0 KBs,,,8334,,,,,
,,,,86.124.58.39,86.124.58.39,,,RON ,,40 ,27.6 ,"RCS-RDS RCS &amp; RDS SA,RO <",,,,vertigo,,,,,,9030,9001,,,,,,,tordata5,Bucharest ,47.2 ,,,,,,,,,,14400,,,0,,,,,,,,"Europe, Eastern Europe ",,,,2016-01-31,,,,,Romanian ,,,Romania (Rom�nia),,0 KBs,,,8708,,,,,
,,,,72.174.9.154,host-72-174-9-154.msl-mt.client.bresnan.net,,,"USD,USN,USS ",,1 ,-113.8497 ,"BRESNAN-AS - Charter Communications,US <",,,,Veil,,,,,,59030,59001,,,,,,,tordata5,Washington D.C. ,46.9402 ,,,,,,,,,,691200,,,3,,,,,,,,"Americas, Northern America ",,,,2012-12-12,,,,,English ,,,United States (United States),,0 KBs,,,33588,,,,,
"AS13184,AS6805",,"T10:07:42Z,T07:33:33Z,T11:29:48Z,T12:29:18Z",,77.179.142.215,x4db38ed7.dyn.telefonica.de,,"2006-11-28,2010-05-11,2015-04-13,2015-12-01",EUR ,,49 ,12.6667 ,"HANSENET Telefonica Germany GmbH &amp; Co.OHG,DE <",IPTO-RIPE,,,veetee,TEDE-LLU,,,,",-Brauchle-Ring 23-25",9030,9001,"IPTO-RIPE,CS8096-RIPE,DK9212-RIPE",,,,,,tordata5,Berlin ,50.7667 ,,,,,,ASSIGNED PA,,,"NCC#2006071591,Telefonica Deutschland GmbH,Georg-Brauchle-Ring 23-25,80992 Muenchen,Telefonica Germany GmbH &amp; Co. OHG,Telefonica Germany GmbH &amp; Co. OHG",50400,,"77.176.0.0/12,77.176.0.0/12",5,,,,,,77.179.0.0 - 77.179.255.255,,"Europe, Western Europe ",Telefonica Germany GmbH &amp; Co. OHG,,,2014-01-03,"2010-06-24,2013-02-14,2015-04-13,2015-12-01",,"IPTO-RIPE,CS8096-RIPE,DK9212-RIPE",,German ,"MDA-Z,MDA-Z,HANSENET-MNT,MDA-Z",,Germany (Deutschland),,0 KBs,,,13184,,,,,"T09:41:49Z,T11:59:01Z,T11:29:48Z,T12:29:18Z"
,,,,71.232.24.216,c-71-232-24-216.hsd1.ma.comcast.net,,,"USD,USN,USS ",,1 ,-71.1551 ,"COMCAST-7922 - Comcast Cable Communications, Inc.,US <",,,,Vanaheim,,,,,,9030,9001,,,,,,,tordata5,Washington D.C. ,42.3484 ,,,,,,,,,,259200,,,12,,,,,,,,"Americas, Northern America ",,,,2015-11-21,,,,,English ,,,United States (United States),,0 KBs,,,7922,,,,,
,,,,46.32.232.238,vps69025653.123-vps.co.uk,,,GBP ,,44 ,-0.13 ,"AS20738 123 REG LIMITED,GB <",,,,v09po,,,,,,,1834,,,,,,,tordata5,London ,51.5 ,,,,,,,,,,2678400,,,20,,,,,,,,"Europe, Northern Europe ",,,,2014-11-16,,,,,English ,,,United Kingdom (United Kingdom),,0 KBs,,,20738,,,,,
,,,,192.235.78.19,atlantic.devin.com,,,"USD,USN,USS ",,1 ,-74.0203 ,"TELX-LEGACY - Telx,US <",,,,UVB76,,,,,,8718,8781,,,,,,,tordata5,Washington D.C. ,40.6888 ,,,,,,,,,,23846400,,,28,,,,,,,,"Americas, Northern America ",,,,2014-02-19,,,,,English ,,,United States (United States),,0 KBs,,,36086,,,,,
,,,,209.210.210.21,209.210.210.21,,,"USD,USN,USS ",,1 ,-97 ,"INTEGRATELECOM - Integra Telecom, Inc.,US <",,,,UTRasPI,,,,,,,6510,,,,,,,tordata5,Washington D.C. ,38 ,,,,,,,,,,9158400,,,3,,,,,,,,"Americas, Northern America ",,,,2013-05-10,,,,,English ,,,United States (United States),,0 KBs,,,7385,,,,,
,,,,79.239.237.132,p4FEFED84.dip0.t-ipconnect.de,,,EUR ,,49 ,10.8728 ,"DTAG Deutsche Telekom AG,DE <",,,,utopia,,,,,,9030,9001,,,,,,,tordata5,Berlin ,48.4205 ,,,,,,,,,,82800,,,15,,,,,,,,"Europe, Western Europe ",,,,2015-12-15,,,,,German ,,,Germany (Deutschland),,0 KBs,,,3320,,,,,
,,,,213.138.110.108,usr.default.usrnix.uk0.bigv.io,,,GBP ,,44 ,-0.13 ,"BYTEMARK-AS Bytemark Limited,GB <",,,,usrnix,,,,,,,9001,,,,,,,tordata5,London ,51.5 ,,,,,,,,,,4233600,,,20,,,,,,,,"Europe, Northern Europe ",,,,2015-05-14,,,,,English ,,,United Kingdom (United Kingdom),,0 KBs,,,35425,,,,,
,,,,91.228.49.3,91.228.49.3,,,RUB ,,7 ,37.8256 ,"ROSTELECOM-AS PJSC Rostelecom,RU <",,,,Ushan,,,,,,9030,443,,,,,,,tordata5,Moscow ,55.9142 ,,,,,,,,,,165600,,,9,,,,,,,,"Europe, Eastern Europe ",,,,2015-03-25,,,,,Russian ,,,Russia (??????),,0 KBs,,,12389,,,,,
,,,,178.79.134.35,li190-35.members.linode.com,,,GBP ,,44 ,-0.13 ,"TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED,GB <",,,,uovobw,,,,,,,9001,,,,,,,tordata5,London ,51.5 ,,,,,,,,,,432000,,,36,,,,,,,,"Europe, Northern Europe ",,,,2014-04-18,,,,,English ,,,United Kingdom (United Kingdom),,0 KBs,,,15830,,,,,
,,,,134.3.31.1,HSI-KBW-134-3-31-1.hsi14.kabel-badenwuerttemberg.de,,,EUR ,,49 ,8.3719 ,"KABELBW-ASN Kabel BW GmbH,DE <",,,,unnapi,,,,,,9030,9001,,,,,,,tordata5,Berlin ,48.9907 ,,,,,,,,,,46800,,,75,,,,,,,,"Europe, Western Europe ",,,,2016-01-21,,,,,German ,,,Germany (Deutschland),,0 KBs,,,29562,,,,,
,,,,46.232.227.239,ipc3.ka.kurpfalztel.net,,,EUR ,,49 ,8.6441 ,"TELEMAXX TelemaxX Telekommunikation GmbH,DE <",,,,UnnamedDJK,,,,,,,443,,,,,,,tordata5,Berlin ,49.3008 ,,,,,,,,,,18000,,,7,,,,,,,,"Europe, Western Europe ",,,,2016-01-19,,,,,German ,,,Germany (Deutschland),,0 KBs,,,12843,,,,,
,,,,85.16.191.191,dyndsl-085-016-191-191.ewe-ip-backbone.de,,,EUR ,,49 ,8.225 ,"EWETEL EWE TEL GmbH,DE <",,,,Unnamed99,,,,,,9030,9001,,,,,,,tordata5,Berlin ,52.6589 ,,,,,,,,,,43200,,,37,,,,,,,,"Europe, Western Europe ",,,,2016-01-03,,,,,German ,,,Germany (Deutschland),,0 KBs,,,9145,,,,,
,,,,217.26.18.89,ab22-ro1.itaec.ru,,,RUB ,,7 ,37.6166 ,"ITAEC-AS Informational technologies and electronic communications LLC,RU <",,,,Unnamed123,,,,,,9030,4443,,,,,,,tordata5,Moscow ,55.75 ,,,,,,,,,,7200,,,8,,,,,,,,"Europe, Eastern Europe ",,,,2013-10-23,,,,,Russian ,,,Russia (??????),,0 KBs,,,41783,,,,,
,,,,188.134.6.169,188x134x6x169.static-business.iz.ertelecom.ru,,,RUB ,,7 ,37.6166 ,"ZTELECOM-AS Perspectiva Ltd.,RU <",,,,Unnamed,,,,,,44011,44010,,,,,,,tordata5,Moscow ,55.75 ,,,,,,,,,,10800,,,620,,,,,,,,"Europe, Eastern Europe ",,,,2015-12-06,,,,,Russian ,,,Russia (??????),,0 KBs,,,41733,,,,,
,,,,58.178.103.25,25.202.dsl.mel.iprimus.net.au,,,AUD ,,61 ,145.0352 ,"INTERNETPRIMUS-AS-AP Primus Telecommunications,AU <",MN153-AP,,,Unnamed,M2TELECOMMUNICATIONS,,,,,,9001,"MN153-AP,JD29-AP,JD29-AP",,,,,"-+-+-+-+-+-+-+-+-+-+-+-++-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+,To report network abuse, please contact the IRT,For troubleshooting, please contact tech-c and admin-c,For assistance, please contact the APNIC Helpdesk,-+-+-+-+-+-+-+-+-+-+-+-++-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+",tordata5,Canberra ,-37.8399 ,,,,,+612 9423 2449,ALLOCATED PORTABLE,,,M2 Telecommunications Group Ltd,777600,,,1,,,,,,58.178.0.0 - 58.179.255.255,,"Oceania, Australia and New Zealand ","Level 2, 20 Bridge Street,Sydney NSW Australia,2000,Level 2, 20 Bridge Street,Sydney NSW 2000",,,2013-04-07,,,"MN153-AP,JD29-AP,JD29-AP",,English ,"APNIC-HM,MAINT-AU-M2TELECOMMUNICATIONS,MAINT-AU-M2TELECOMMUNICATIONS",,Australia (Australia),,0 KBs,,,9443,,,,,
,,,,87.92.221.115,87-92-221-115.bb.dnainternet.fi,,,EUR ,,358 ,21.7833 ,"DNA DNA Oy,FI <",,,,Unnamed,,,,,,9030,9001,,,,,,,tordata5,Helsinki ,61.4833 ,,,,,,,,,,28800,,,6,,,,,,,,"Europe, Northern Europe ",,,,2015-10-26,,,,,"Finnish,Swedish ",,,Finland (Suomi),,0 KBs,,,16086,,,,,
,,,,132.216.54.2,psych01.Psychiatry.McGill.CA,,,CAD ,,1 ,-73.5747 ,"MCGILL-AS - McGill University,CA <",,,,Unnamed,,,,,",/MCGILL-Z",,9001,,,,,,,tordata5,Ottawa ,45.504 ,,,,,,,,,,15292800,,,14,,,,,,,,"Americas, Northern America ",,,,2015-05-06,,,,,"English,French ",,,Canada (Canada),,0 KBs,,,15318,,,,,
,,,,95.157.180.35,35.180.157.95.rev.sfr.net,,,EUR ,,33 ,-2.7467 ,"ARMORCONNECTIC-AS ARMOR CONNECTIC SAS,FR <",,,,Unnamed,,,,,,9030,443,,,,,,,tordata5,Paris ,48.446 ,,,,,,,,,,144000,,,11,,,,,,,,"Europe, Western Europe ",,,,2015-11-15,,,,,French ,,,France (France),,0 KBs,,,49112,,,,,
,,,,85.127.23.69,85-127-23-69.dynamic.xdsl-line.inode.at,,,EUR ,,43 ,15.5167 ,"LGI-UPC Liberty Global Operations B.V.,AT <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Vienna ,47.1333 ,,,,,,,,,,151200,,,14,,,,,,,,"Europe, Western Europe ",,,,2016-01-29,,,,,German ,,,Austria (�sterreich),,0 KBs,,,6830,,,,,
,,,,95.133.26.221,221-26-133-95.pool.ukrtel.net,,,UAH ,,380 ,30.5233 ,"UKRTELNET JSC UKRTELECOM,UA <",,,,Unnamed,,,,,,80,443,,,,,,,tordata5,Kiev ,50.45 ,,,,,,,,,,25200,,,8,,,,,,,,"Europe, Eastern Europe ",,,,2014-12-26,,,,,Ukrainian ,,,Ukraine (???????),,0 KBs,,,6849,,,,,
,,,,178.208.227.81,dhcp-81-227-208-178.metronv.ru,,,RUB ,,7 ,76.5667 ,"METRO-SET-AS Metroset Ltd.,RU <",,,,Unnamed,,,,,,9150,443,,,,,,,tordata5,Moscow ,60.9333 ,,,,,,,,,,14400,,,1,,,,,,,,"Europe, Eastern Europe ",,,,2015-08-12,,,,,Russian ,,,Russia (??????),,0 KBs,,,50923,,,,,
,,,,185.82.201.54,dedi8811.hostsailor.com,,,EUR ,,31 ,4.8897 ,"HS Host Sailor Ltd.,AE <",,,,Unnamed,,,,,,,32917,,,,,,,tordata5,Amsterdam ,52.374 ,,,,,,,,,,777600,,,46,,,,,,,,"Europe, Western Europe ",,,,2015-11-16,,,,,Dutch ,,,Netherlands (Nederland),,0 KBs,,,60117,,,,,
,,,,199.115.205.248,obscure.site,,,"USD,USN,USS ",,1 ,-93.6801 ,"INFOBUNKER - Infobunker, L.L.C.,US <",,,,Unnamed,,,,,,9030,9001,,,,,,,tordata5,Washington D.C. ,41.5788 ,,,,,,,,,,172800,,,20,,,,,,,,"Americas, Northern America ",,,,2015-12-28,,,,,English ,,,United States (United States),,0 KBs,,,36436,,,,,
,,,,178.2.217.249,dslb-178-002-217-249.178.002.pools.vodafone-ip.de,,,EUR ,,49 ,9.1954 ,"KABELDEUTSCHLAND-AS Vodafone Kabel Deutschland GmbH,DE <",,,,Unnamed,,,,,,9030,9001,,,,,,,tordata5,Berlin ,49.1386 ,,,,,,,,,,46800,,,13,,,,,,,,"Europe, Western Europe ",,,,2014-11-11,,,,,German ,,,Germany (Deutschland),,0 KBs,,,31334,,,,,
,,,,183.176.154.166,opt-183-176-154-166.client.pikara.ne.jp,,,JPY ,,81 ,132.7661 ,"STCN STNet, Incorporated,JP <",,,,Unnamed,,,,,,9030,443,,,,,,,tordata5,Tokyo ,33.8417 ,,,,,,,,,,43200,,,31,,,,,,,,"Asia, Eastern Asia ",,,,2013-02-11,,,,,Japanese ,,,Japan (??),,0 KBs,,,7522,,,,,
,,,,188.0.236.110,188.0.236.110,,,MDL ,,373 ,28.8575 ,"SICRES-AS _SICRES_ S.R.L.,MD <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Chi?in?u ,47.0056 ,,,,,,,,,,1382400,,,29,,,,,,,,"Europe, Eastern Europe ",,,,2016-01-15,,,,,Moldovan ,,,Republic of Moldova (Moldova),,0 KBs,,,203912,,,,,
,,,,198.48.205.75,198-48-205-75.cpe.pppoe.ca,,,CAD ,,1 ,-73.5831 ,"TEKSAVVY - TekSavvy Solutions, Inc.,CA <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Ottawa ,45.5302 ,,,,,,,,,,432000,,,27,,,,,,,,"Americas, Northern America ",,,,2016-01-25,,,,,"English,French ",,,Canada (Canada),,0 KBs,,,5645,,,,,
,,,,91.45.206.15,p5B2DCE0F.dip0.t-ipconnect.de,,,EUR ,,49 ,10 ,"DTAG Deutsche Telekom AG,DE <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Berlin ,53.55 ,,,,,,,,,,50400,,,38,,,,,,,,"Europe, Western Europe ",,,,2013-08-25,,,,,German ,,,Germany (Deutschland),,0 KBs,,,3320,,,,,
,,,,79.210.16.12,p4FD2100C.dip0.t-ipconnect.de,,,EUR ,,49 ,11.4833 ,"DTAG Deutsche Telekom AG,DE <",,,,Unnamed,,,,,,9030,9001,,,,,,,tordata5,Berlin ,49.9333 ,,,,,,,,,,46800,,,6,,,,,,,,"Europe, Western Europe ",,,,2016-01-23,,,,,German ,,,Germany (Deutschland),,0 KBs,,,3320,,,,,
,,,,188.187.192.75,188x187x192x75.static-business.yola.ertelecom.ru,,,RUB ,,7 ,47.8908 ,"ERTH-YOLA-AS JSC _ER-Telecom Holding_,RU <",,,,Unnamed,,,,,,9030,443,,,,,,,tordata5,Moscow ,56.6388 ,,,,,,,,,,345600,,,7,,,,,,,,"Europe, Eastern Europe ",,,,2015-11-24,,,,,Russian ,,,Russia (??????),,0 KBs,,,41786,,,,,
AS39001,,"T13:06:35Z,T13:29:19Z,T12:07:38Z",,85.140.64.206,ppp85-140-64-206.pppoe.mtu-net.ru,,"2014-01-22,2002-10-18,2014-01-28",RUB ,,7 ,53.2333 ,"NEWTONE MTS PJSC,RU <",MTU1-RIPE,,,Unnamed,NEWTONE-MTU-3,,,,,,9001,"MTU1-RIPE,EDA-RIPE,SAAP-RIPE",,,,,"**************************************,Contact addresses:,routing &amp; peering noc@mtu.ru,spam &amp; security abuse@mtu.ru,mail postmaster@mtu.ru,ddos reports ddos-reports@mtu.ru,**************************************",tordata5,Moscow ,56.85 ,,,,,+7 495 721-34-99,ASSIGNED PA,,,"MTS OJSC,Izhevsk, Russia,Newtone",97200,,85.140.64.0/21,215,,+7 495 956-07-07,,,,85.140.64.0 - 85.140.71.255,,"Europe, Eastern Europe ","PJSC MTS / former CJSC Comstar-Direct,Petrovsky blvd 12, bldg 3,P.O. BOX 4711 127051,Moscow, Russia",,,2016-01-27,"2014-01-22,2015-12-28,2014-01-28",,"MTU1-RIPE,EDA-RIPE,RPS-RIPE",,Russian ,"MTU-NOC,MTU-NOC,MNT-NEWTONE",,Russia (??????),,0 KBs,,,39001,,,,,"T13:12:50Z,T13:23:12Z,T12:07:38Z"
,,,,121.122.164.101,121.122.164.101,,,MYR ,,60 ,101.6283 ,"MAXIS-AS1-AP Binariang Berhad,MY <",,,,Unnamed,,,,,,,9002,,,,,,,tordata5,Kuala Lumpur ,3.0122 ,,,,,,,,,,7200,,,10,,,,,,,,"Asia, South-Eastern Asia ",,,,2016-01-30,,,,,Malaysian ,,,Malaysia (Malaysia),,0 KBs,,,9534,,,,,
,,,,79.178.137.210,bzq-79-178-137-210.red.bezeqint.net,,,ILS ,,972 ,34.75 ,"BEZEQ-INTERNATIONAL-AS Bezeq International-Ltd,IL <",,,,Unnamed,,,,,,9031,9002,,,,,,,tordata5,TelAviv ,31.5 ,,,,,,,,,,259200,,,20,,,,,,,,"Asia, Western Asia ",,,,2014-10-20,,,,,"Hebrew,Arabic ",,,Israel (??????????),,0 KBs,,,8551,,,,,
,,,,193.83.21.120,193-83-21-120.adsl.highway.telekom.at,,,EUR ,,43 ,9.5786 ,"EUNETAT-AS A1 Telekom Austria AG,AT <",,,,Unnamed,,,,,,8445,8444,,,,,,,tordata5,Vienna ,47.2989 ,,,,,,,,,,54000,,,22,,,,,,,,"Europe, Western Europe ",,,,2014-10-17,,,,,German ,,,Austria (�sterreich),,0 KBs,,,1901,,,,,
,,,,46.43.50.93,46-43-50-93.no-reverse-dns-set.bytemark.co.uk,,,GBP ,,44 ,-2.191 ,"BYTEMARK-AS Bytemark Limited,GB <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,London ,53.5041 ,,,,,,,,,,4320000,,,18,,,,,,,,"Europe, Northern Europe ",,,,2014-09-05,,,,,English ,,,United Kingdom (United Kingdom),,0 KBs,,,35425,,,,,
,,,,5.34.183.168,itl8.uaservers.net,,,UAH ,,380 ,30.5233 ,"ITLAS ITL Company,UA <",,,,Unnamed,,,,,,80,443,,,,,,,tordata5,Kiev ,50.45 ,,,,,,,,,,3600,,,2630,,,,,,,,"Europe, Eastern Europe ",,,,2015-06-30,,,,,Ukrainian ,,,Ukraine (???????),,0 KBs,,,15626,,,,,
,,,,46.59.38.111,h-38-111.a328.priv.bahnhof.se,,,SEK ,,46 ,15.6167 ,"BAHNHOF Bahnhof Internet AB,SE <",,,,Unnamed,,,,,,80,443,,,,,,,tordata5,Stockholm ,58.4167 ,,,,,,,,,,259200,,,24,,,,,,,,"Europe, Northern Europe ",,,,2015-12-20,,,,,Swedish ,,,Sweden (Sverige),,0 KBs,,,8473,,,,,
AS35223,,"T11:02:36Z,T10:26:29Z,T08:46:51Z",,82.117.2.16,adsl-st-2016.dsl.li,,"2004-04-23,2011-09-13,2005-08-09",CHF ,,423 ,9.5333 ,"HOI-AS Hoi Internet AG,LI <",NIS34-RIPE,,,Unnamed,LI-HOI-HOSTING-CENTER,,,,,,49495,"NIS34-RIPE,NN1797-RIPE",,,,,,tordata5,Vaduz ,47.1 ,,,,,,ASSIGNED PA,,,"adsl customers,noc@nisag.li 20110913,HOI AG IPv4 Allocation",64800,,82.117.0.0/19,1,,,,,,82.117.2.0 - 82.117.2.255,,"Europe, Western Europe ","Schaanerstrasse 25,LI-9487 Gamprin-Bendern,Liechtenstein",,,2014-12-02,"2015-02-02,2015-02-03,2015-02-02",,"NIS34-RIPE,ED3182-RIPE",,German ,"nisag-mnt,nisag-mnt,nisag-mnt",,Liechtenstein (Liechtenstein),,0 KBs,,,35223,,,,,"T14:47:42Z,T10:40:03Z,T16:43:47Z"
,,,,83.238.63.29,pvtester1.phumargo.pl,,,PLN ,,48 ,18.6048 ,"AS-NETIA Netia SA,PL <",,,,Unnamed,,,,,,,443,,,,,,,tordata5,Warsaw ,53.0358 ,,,,,,,,,,5097600,,,28,,,,,,,,"Europe, Eastern Europe ",,,,2013-08-26,,,,,Polish ,,,Poland (Polska),,0 KBs,,,12741,,,,,
,,,,84.141.152.52,p548D9834.dip0.t-ipconnect.de,,,EUR ,,49 ,9 ,"DTAG Deutsche Telekom AG,DE <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,18000,,,16,,,,,,,,"Europe, Western Europe ",,,,2015-04-12,,,,,German ,,,Germany (Deutschland),,0 KBs,,,3320,,,,,
,,,,92.135.138.52,ARennes-653-1-171-52.w92-135.abo.wanadoo.fr,,,EUR ,,33 ,-1.6871 ,"AS3215 Orange S.A.,FR <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Paris ,48.1508 ,,,,,,,,,,172800,,,10,,,,,,,,"Europe, Western Europe ",,,,2015-07-24,,,,,French ,,,France (France),,0 KBs,,,3215,,,,,
,,,,89.95.36.188,mol92-h01-89-95-36-188.dsl.sta.abo.bbox.fr,,,EUR ,,33 ,2.2473 ,"ASN-BOUYGTEL-ISP Bouygues Telecom SA,FR <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Paris ,48.8357 ,,,,,,,,,,7200,,,4,,,,,,,,"Europe, Western Europe ",,,,2015-12-05,,,,,French ,,,France (France),,0 KBs,,,5410,,,,,
,,,,217.197.86.173,bastard-173.in-berlin.de,,,EUR ,,49 ,13.4 ,"IN-BERLIN-AS Individual Network Berlin e.V.,DE <",,,,Unnamed,,,,,,,443,,,,,,,tordata5,Berlin ,52.5167 ,,,,,,,,,,172800,,,8,,,,,,,,"Europe, Western Europe ",,,,2013-08-04,,,,,German ,,,Germany (Deutschland),,0 KBs,,,29670,,,,,
,,,,68.151.37.111,S010600ad3f38ee53.ed.shawcable.net,,,CAD ,,1 ,-113.5957 ,"SHAW - Shaw Communications Inc.,CA <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Ottawa ,53.5463 ,,,,,,,,,,518400,,,25,,,,,,,,"Americas, Northern America ",,,,2014-05-04,,,,,"English,French ",,,Canada (Canada),,0 KBs,,,6327,,,,,
,,,,69.128.61.80,h69-128-61-80.cytnin.broadband.dynamic.tds.net,,,"USD,USN,USS ",,1 ,-86.7554 ,"TDS-AS - TDS TELECOM,US <",,,,Unnamed,,,,,",/TDST",,9001,,,,,,,tordata5,Washington D.C. ,39.6559 ,,,,,,,,,,1296000,,,26,,,,,,,,"Americas, Northern America ",,,,2015-10-15,,,,,English ,,,United States (United States),,0 KBs,,,4181,,,,,
,,,,123.243.116.47,123-243-116-47.static.tpgi.com.au,,,AUD ,,61 ,144.9932 ,"TPG-INTERNET-AP TPG Telecom Limited,AU <",,,,Unnamed,,,,,,,10002,,,,,,,tordata5,Canberra ,-37.8511 ,,,,,,,,,,345600,,,4,,,,,,,,"Oceania, Australia and New Zealand ",,,,2016-01-22,,,,,English ,,,Australia (Australia),,0 KBs,,,7545,,,,,
,,,,37.49.164.112,37.49.164.112,,,RUB ,,7 ,104.2964 ,"BAIKALTRANSTELECOM Closed Joint Stock Company TransTeleCom,RU <",,,,Unnamed,,,,,,9030,443,,,,,,,tordata5,Moscow ,52.2978 ,,,,,,,,,,7200,,,5,,,,,,,,"Europe, Eastern Europe ",,,,2015-11-09,,,,,Russian ,,,Russia (??????),,0 KBs,,,12688,,,,,
,,,,185.83.218.222,185.83.218.222,,,EUR ,,31 ,4.8897 ,"ZENIVA Zeniva Limited,GB <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Amsterdam ,52.374 ,,,,,,,,,,950400,,,39,,,,,,,,"Europe, Western Europe ",,,,2015-11-10,,,,,Dutch ,,,Netherlands (Nederland),,0 KBs,,,58305,,,,,
,,,,46.253.216.73,komp-46-253-216-73.protonet.pl,,,PLN ,,48 ,18.8667 ,"PROTONET-AS PROTONET Adrian Ludyga,PL <",,,,Unnamed,,,,,,9030,443,,,,,,,tordata5,Warsaw ,50.45 ,,,,,,,,,,14400,,,10,,,,,,,,"Europe, Eastern Europe ",,,,2015-01-13,,,,,Polish ,,,Poland (Polska),,0 KBs,,,49185,,,,,
,,,,176.198.58.24,ip-176-198-58-24.hsi05.unitymediagroup.de,,,EUR ,,49 ,7.107 ,"LGI-UPC Liberty Global Operations B.V.,AT <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Berlin ,50.7207 ,,,,,,,,,,345600,,,19,,,,,,,,"Europe, Western Europe ",,,,2013-07-09,,,,,German ,,,Germany (Deutschland),,0 KBs,,,6830,,,,,
